"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000162595.7",0.0152057007895977,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000228431.1",0,NA,NA,NA,NA,NA
"ENSG00000116729.14",0.132008867672237,-0.0778600217899932,1.16349629081409,-0.0669190116072612,0.946646177889312,NA
"ENSG00000234383.1",0.0678285104928607,0.121134635856106,1.95221180156314,0.0620499454818955,0.950523057855232,NA
"ENSG00000221203.1",0,NA,NA,NA,NA,NA
"ENSG00000229133.1",0.0163401529515207,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000225242.2",0,NA,NA,NA,NA,NA
"ENSG00000237622.1",0,NA,NA,NA,NA,NA
"ENSG00000229440.1",0,NA,NA,NA,NA,NA
"ENSG00000116745.7",0,NA,NA,NA,NA,NA
"ENSG00000024526.17",0,NA,NA,NA,NA,NA
"ENSG00000233589.1",0,NA,NA,NA,NA,NA
"ENSG00000234264.1",0,NA,NA,NA,NA,NA
"ENSG00000225167.1",0,NA,NA,NA,NA,NA
"ENSG00000285041.1",0,NA,NA,NA,NA,NA
"ENSG00000285407.1",0,NA,NA,NA,NA,NA
"ENSG00000285473.1",0,NA,NA,NA,NA,NA
"ENSG00000223883.2",0,NA,NA,NA,NA,NA
"ENSG00000235446.2",0,NA,NA,NA,NA,NA
"ENSG00000229639.1",0,NA,NA,NA,NA,NA
"ENSG00000287453.1",0,NA,NA,NA,NA,NA
"ENSG00000033122.20",0.852189554737509,-0.272669408480198,0.463241709084192,-0.588611524249949,0.556121901393955,0.85146534768807
"ENSG00000270615.1",0,NA,NA,NA,NA,NA
"ENSG00000287283.1",0,NA,NA,NA,NA,NA
"ENSG00000240692.3",0,NA,NA,NA,NA,NA
"ENSG00000229359.2",0,NA,NA,NA,NA,NA
"ENSG00000237919.5",0.0674193529877637,0.121134644036689,1.95432059877546,0.0619829950687669,0.950576373929606,NA
"ENSG00000066557.6",0.0392018064675629,-0.276841163247642,2.88549349392834,-0.0959423973161513,0.923566321684434,NA
"ENSG00000244389.3",0,NA,NA,NA,NA,NA
"ENSG00000116754.13",3.09387217172851,0.121358786997989,0.256357456766542,0.473396750493228,0.635930147764939,0.881504643724359
"ENSG00000228988.1",0,NA,NA,NA,NA,NA
"ENSG00000118454.13",0.0310406525116729,-0.276840722263707,2.93468496832229,-0.0943340512702364,0.924843801508881,NA
"ENSG00000197568.14",0,NA,NA,NA,NA,NA
"ENSG00000226088.1",0.117114713249076,-0.376347012973592,1.43783775919117,-0.26174511732485,0.793517954163445,NA
"ENSG00000116761.12",0,NA,NA,NA,NA,NA
"ENSG00000278636.1",0,NA,NA,NA,NA,NA
"ENSG00000271992.1",0,NA,NA,NA,NA,NA
"ENSG00000233020.1",0,NA,NA,NA,NA,NA
"ENSG00000237033.2",0,NA,NA,NA,NA,NA
"ENSG00000229051.2",0,NA,NA,NA,NA,NA
"ENSG00000226208.1",0,NA,NA,NA,NA,NA
"ENSG00000050628.20",0,NA,NA,NA,NA,NA
"ENSG00000235782.1",0,NA,NA,NA,NA,NA
"ENSG00000269933.1",0,NA,NA,NA,NA,NA
"ENSG00000235079.1",21.4583257151224,0.39289326504183,0.118959164899306,3.30275742414969,0.000957391680827898,0.0189491911249576
"ENSG00000132485.14",0.470953069685424,-0.530139165857577,0.610212161779269,-0.8687784332449,0.38496833152824,0.763440744838195
"ENSG00000207721.1",0,NA,NA,NA,NA,NA
"ENSG00000229956.11",0.0309513483113085,0.121139832064159,2.93468496832229,0.0412786494536116,0.967073753828364,NA
"ENSG00000226324.1",0,NA,NA,NA,NA,NA
"ENSG00000172260.15",0.0506786224594773,-0.177350079432368,2.35252986216973,-0.0753869620463813,0.93990683246947,NA
"ENSG00000231985.1",0,NA,NA,NA,NA,NA
"ENSG00000271618.1",0,NA,NA,NA,NA,NA
"ENSG00000228853.1",0,NA,NA,NA,NA,NA
"ENSG00000233994.2",0,NA,NA,NA,NA,NA
"ENSG00000286863.1",0,NA,NA,NA,NA,NA
"ENSG00000227207.2",0,NA,NA,NA,NA,NA
"ENSG00000225087.2",0,NA,NA,NA,NA,NA
"ENSG00000212366.1",0,NA,NA,NA,NA,NA
"ENSG00000227016.3",0,NA,NA,NA,NA,NA
"ENSG00000285808.1",0,NA,NA,NA,NA,NA
"ENSG00000280317.1",0,NA,NA,NA,NA,NA
"ENSG00000229636.2",0,NA,NA,NA,NA,NA
"ENSG00000251825.1",0,NA,NA,NA,NA,NA
"ENSG00000233973.7",0,NA,NA,NA,NA,NA
"ENSG00000223479.3",0,NA,NA,NA,NA,NA
"ENSG00000200601.1",0,NA,NA,NA,NA,NA
"ENSG00000285778.2",0,NA,NA,NA,NA,NA
"ENSG00000252005.2",0,NA,NA,NA,NA,NA
"ENSG00000162620.16",0,NA,NA,NA,NA,NA
"ENSG00000254685.6",0,NA,NA,NA,NA,NA
"ENSG00000259030.7",0,NA,NA,NA,NA,NA
"ENSG00000116783.15",0,NA,NA,NA,NA,NA
"ENSG00000237324.3",0.377038635295442,-0.759083200630161,0.620217034687476,-1.22389930971931,0.220990214058128,NA
"ENSG00000233894.1",0,NA,NA,NA,NA,NA
"ENSG00000162621.6",0.0528923082694448,-0.376341273691279,2.33281526803203,-0.161324935946926,0.871837484440358,NA
"ENSG00000178965.14",0,NA,NA,NA,NA,NA
"ENSG00000234497.5",0,NA,NA,NA,NA,NA
"ENSG00000272864.1",0,NA,NA,NA,NA,NA
"ENSG00000116791.14",1.67414579063053,0.498007407958629,0.33465874919051,1.48810514938945,0.136723165693934,0.491670953811826
"ENSG00000162623.16",0.190313461964155,-0.376348877246986,0.957177008620337,-0.393186290370107,0.694181894705741,NA
"ENSG00000229943.1",0,NA,NA,NA,NA,NA
"ENSG00000261213.1",0,NA,NA,NA,NA,NA
"ENSG00000224127.1",0,NA,NA,NA,NA,NA
"ENSG00000162624.14",0,NA,NA,NA,NA,NA
"ENSG00000224149.1",0,NA,NA,NA,NA,NA
"ENSG00000206999.1",0,NA,NA,NA,NA,NA
"ENSG00000137968.16",0.018568900525479,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000224493.1",0,NA,NA,NA,NA,NA
"ENSG00000252338.1",0,NA,NA,NA,NA,NA
"ENSG00000213579.3",0,NA,NA,NA,NA,NA
"ENSG00000230863.3",0,NA,NA,NA,NA,NA
"ENSG00000117054.13",0.607443629744845,-0.294049617907166,0.540662662114215,-0.543868919590842,0.586531678062945,0.861333229641769
"ENSG00000181227.3",1.62173078688448,-0.212647724029767,0.332870042875659,-0.63883106509888,0.522932836801991,0.83666378260951
"ENSG00000137955.16",0.111983474979486,-0.575338866874139,1.44777330922346,-0.397395685642756,0.691075696493831,NA
"ENSG00000206620.1",0,NA,NA,NA,NA,NA
"ENSG00000207241.1",0,NA,NA,NA,NA,NA
"ENSG00000201487.1",0,NA,NA,NA,NA,NA
"ENSG00000057468.7",0,NA,NA,NA,NA,NA
"ENSG00000154007.7",0,NA,NA,NA,NA,NA
"ENSG00000225605.3",0,NA,NA,NA,NA,NA
"ENSG00000230027.2",0,NA,NA,NA,NA,NA
"ENSG00000184005.11",0,NA,NA,NA,NA,NA
"ENSG00000223905.1",0,NA,NA,NA,NA,NA
"ENSG00000272855.1",0,NA,NA,NA,NA,NA
"ENSG00000226415.1",0.0152057007895977,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000199921.1",0,NA,NA,NA,NA,NA
"ENSG00000237552.1",0,NA,NA,NA,NA,NA
"ENSG00000117069.15",0,NA,NA,NA,NA,NA
"ENSG00000276081.1",0,NA,NA,NA,NA,NA
"ENSG00000230498.2",0,NA,NA,NA,NA,NA
"ENSG00000142892.15",0.0173739236960263,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000226084.5",0,NA,NA,NA,NA,NA
"ENSG00000228187.1",0,NA,NA,NA,NA,NA
"ENSG00000287870.1",0,NA,NA,NA,NA,NA
"ENSG00000154027.19",0.0173612700255978,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000233099.1",0,NA,NA,NA,NA,NA
"ENSG00000251767.1",0,NA,NA,NA,NA,NA
"ENSG00000287647.1",0,NA,NA,NA,NA,NA
"ENSG00000036549.13",0.0343390760714779,-0.276840722263707,2.93468496832229,-0.0943340512702364,0.924843801508881,NA
"ENSG00000251785.1",0,NA,NA,NA,NA,NA
"ENSG00000243437.3",0,NA,NA,NA,NA,NA
"ENSG00000077254.14",0.0994829333393306,-0.475841877664571,1.63733406282535,-0.290619909808428,0.771342031190409,NA
"ENSG00000232672.1",0,NA,NA,NA,NA,NA
"ENSG00000180488.15",1.55935523521864,0.936780920312472,0.571391066490254,1.63947421521063,0.101114536415552,0.424680138422434
"ENSG00000222849.1",0,NA,NA,NA,NA,NA
"ENSG00000219201.4",0,NA,NA,NA,NA,NA
"ENSG00000235613.2",0,NA,NA,NA,NA,NA
"ENSG00000232015.2",0,NA,NA,NA,NA,NA
"ENSG00000235927.4",11.307980194656,0.907025392412629,0.223177608747619,4.06414154852937,4.82095641493989e-05,0.0015498975347257
"ENSG00000162614.18",8.36909315258958,0.732453654627094,0.191857318626907,3.81769984001211,0.000134701667427134,0.00382355611101702
"ENSG00000162613.16",4.5787188317667,0.421488976500617,0.256296778425649,1.64453482049089,0.10006577786094,0.422556430604363
"ENSG00000162616.9",0.737342478068606,-0.281670340519638,0.541918706669786,-0.51976493347234,0.603227422955937,0.868211816517586
"ENSG00000137960.6",0,NA,NA,NA,NA,NA
"ENSG00000273338.1",0.129082253922844,0.519116229813715,1.1672709142814,0.444726432794991,0.656517464719773,NA
"ENSG00000285928.1",19.0676951220072,0.569334008682202,0.146445274043946,3.88769123755646,0.000101202246980202,0.00295927575466229
"ENSG00000213561.4",0,NA,NA,NA,NA,NA
"ENSG00000251958.1",0,NA,NA,NA,NA,NA
"ENSG00000213560.4",0.0186100852639961,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000202263.1",0,NA,NA,NA,NA,NA
"ENSG00000233333.2",0.0179555280440109,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000237413.5",0,NA,NA,NA,NA,NA
"ENSG00000122420.10",0,NA,NA,NA,NA,NA
"ENSG00000227556.1",0,NA,NA,NA,NA,NA
"ENSG00000212308.1",0,NA,NA,NA,NA,NA
"ENSG00000137959.16",0.0358136107990393,-0.276840722263707,2.93468496832229,-0.0943340512702364,0.924843801508881,NA
"ENSG00000137965.11",0,NA,NA,NA,NA,NA
"ENSG00000238015.2",0,NA,NA,NA,NA,NA
"ENSG00000235400.1",0,NA,NA,NA,NA,NA
"ENSG00000162618.15",0.0452893804362406,-0.177349728219627,2.40559423582744,-0.0737238747824922,0.941230101151772,NA
"ENSG00000230787.1",0,NA,NA,NA,NA,NA
"ENSG00000282898.1",0,NA,NA,NA,NA,NA
"ENSG00000235011.2",0,NA,NA,NA,NA,NA
"ENSG00000285462.1",0,NA,NA,NA,NA,NA
"ENSG00000232676.1",0,NA,NA,NA,NA,NA
"ENSG00000285409.1",0,NA,NA,NA,NA,NA
"ENSG00000235756.2",0,NA,NA,NA,NA,NA
"ENSG00000260322.1",0,NA,NA,NA,NA,NA
"ENSG00000277670.1",0,NA,NA,NA,NA,NA
"ENSG00000236407.1",0,NA,NA,NA,NA,NA
"ENSG00000225598.1",0,NA,NA,NA,NA,NA
"ENSG00000213559.4",0,NA,NA,NA,NA,NA
"ENSG00000227062.2",0,NA,NA,NA,NA,NA
"ENSG00000234108.1",0,NA,NA,NA,NA,NA
"ENSG00000224326.1",0,NA,NA,NA,NA,NA
"ENSG00000234184.6",0,NA,NA,NA,NA,NA
"ENSG00000227937.1",0,NA,NA,NA,NA,NA
"ENSG00000229752.1",0,NA,NA,NA,NA,NA
"ENSG00000235089.1",0,NA,NA,NA,NA,NA
"ENSG00000285179.1",0,NA,NA,NA,NA,NA
"ENSG00000223026.1",0,NA,NA,NA,NA,NA
"ENSG00000117114.19",0,NA,NA,NA,NA,NA
"ENSG00000224494.1",0,NA,NA,NA,NA,NA
"ENSG00000227288.3",0,NA,NA,NA,NA,NA
"ENSG00000227960.1",0,NA,NA,NA,NA,NA
"ENSG00000234953.2",0,NA,NA,NA,NA,NA
"ENSG00000242598.1",0,NA,NA,NA,NA,NA
"ENSG00000236676.1",0,NA,NA,NA,NA,NA
"ENSG00000234683.1",0,NA,NA,NA,NA,NA
"ENSG00000215875.4",0,NA,NA,NA,NA,NA
"ENSG00000233290.3",0,NA,NA,NA,NA,NA
"ENSG00000230817.6",0,NA,NA,NA,NA,NA
"ENSG00000236268.6",0,NA,NA,NA,NA,NA
"ENSG00000285782.2",0,NA,NA,NA,NA,NA
"ENSG00000231364.3",0,NA,NA,NA,NA,NA
"ENSG00000233008.6",0,NA,NA,NA,NA,NA
"ENSG00000237076.1",0,NA,NA,NA,NA,NA
"ENSG00000137941.17",0.0294535196592533,-0.0778504450997738,2.93468496832229,-0.0265277009083124,0.97883643924044,NA
"ENSG00000233061.1",0,NA,NA,NA,NA,NA
"ENSG00000229486.2",0,NA,NA,NA,NA,NA
"ENSG00000285201.1",0,NA,NA,NA,NA,NA
"ENSG00000271576.1",0,NA,NA,NA,NA,NA
"ENSG00000142875.19",0,NA,NA,NA,NA,NA
"ENSG00000213540.3",0,NA,NA,NA,NA,NA
"ENSG00000226970.2",0,NA,NA,NA,NA,NA
"ENSG00000199959.1",0,NA,NA,NA,NA,NA
"ENSG00000203943.8",0,NA,NA,NA,NA,NA
"ENSG00000249237.5",0,NA,NA,NA,NA,NA
"ENSG00000240520.6",0.171915316197675,-0.276851867338571,1.25727976445276,-0.220199095830572,0.825716100770799,NA
"ENSG00000137976.7",0,NA,NA,NA,NA,NA
"ENSG00000285361.1",0.0482470392133116,0.0216410875038976,2.37551597689502,0.00911005765247858,0.992731326192892,NA
"ENSG00000117133.11",7.82947280101003,-0.113120408378404,0.17994860163358,-0.628626215216419,0.529593793630368,0.839930849042003
"ENSG00000174021.11",0.0849706093483516,0.220630060873208,1.88553658961529,0.117011816205711,0.906850689829642,NA
"ENSG00000285851.1",0,NA,NA,NA,NA,NA
"ENSG00000122432.17",7.00664593339778,0.0105341845021719,0.180083437988074,0.0584961316813014,0.953353443691596,0.9904595052386
"ENSG00000117151.13",0.0545222658738992,-0.177350297504724,2.31897055846222,-0.0764780289501955,0.939038793131875,NA
"ENSG00000284882.1",0.0166322244730496,0.0216449077087263,2.93468496832229,0.00737554727078606,0.994115218059295,NA
"ENSG00000285374.1",0,NA,NA,NA,NA,NA
"ENSG00000180869.4",0,NA,NA,NA,NA,NA
"ENSG00000232622.1",0,NA,NA,NA,NA,NA
"ENSG00000117155.16",0.0206492301944494,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000285325.1",0,NA,NA,NA,NA,NA
"ENSG00000171517.6",0,NA,NA,NA,NA,NA
"ENSG00000153898.13",0,NA,NA,NA,NA,NA
"ENSG00000162643.13",0,NA,NA,NA,NA,NA
"ENSG00000055732.13",0,NA,NA,NA,NA,NA
"ENSG00000266110.1",0,NA,NA,NA,NA,NA
"ENSG00000280099.1",0.0120557868828082,0.0216449077087263,2.93468496832229,0.00737554727078606,0.994115218059295,NA
"ENSG00000097096.9",0.0166932902021429,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000162642.14",0,NA,NA,NA,NA,NA
"ENSG00000223254.1",0.0490842521683017,-0.376341006868103,2.36743494423368,-0.15896572270539,0.873695879695666,NA
"ENSG00000142867.14",0,NA,NA,NA,NA,NA
"ENSG00000223653.6",0.349240126277901,-0.177356985397493,0.916554748900089,-0.19350397301452,0.846564294843464,NA
"ENSG00000153904.20",0.127791183593451,0.320124343357266,1.28976583526574,0.248203460352405,0.803976989135979,NA
"ENSG00000199459.1",0,NA,NA,NA,NA,NA
"ENSG00000273264.1",0,NA,NA,NA,NA,NA
"ENSG00000282057.1",0,NA,NA,NA,NA,NA
"ENSG00000272691.1",0,NA,NA,NA,NA,NA
"ENSG00000142871.17",0.209338655828366,0.220627452794419,0.779458515866312,0.283052206504162,0.777136817622569,NA
"ENSG00000199934.1",0,NA,NA,NA,NA,NA
"ENSG00000230285.1",0,NA,NA,NA,NA,NA
"ENSG00000117174.11",0.0186100852639961,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000171502.15",0.0137111424426358,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000201620.1",0,NA,NA,NA,NA,NA
"ENSG00000229505.1",0,NA,NA,NA,NA,NA
"ENSG00000285210.1",0,NA,NA,NA,NA,NA
"ENSG00000122417.15",0,NA,NA,NA,NA,NA
"ENSG00000278281.1",0,NA,NA,NA,NA,NA
"ENSG00000231349.2",0,NA,NA,NA,NA,NA
"ENSG00000137975.8",0,NA,NA,NA,NA,NA
"ENSG00000016490.15",0,NA,NA,NA,NA,NA
"ENSG00000016602.9",0,NA,NA,NA,NA,NA
"ENSG00000224466.1",0,NA,NA,NA,NA,NA
"ENSG00000236915.2",0,NA,NA,NA,NA,NA
"ENSG00000153923.10",0.0173739236960263,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000261737.1",0.0179555280440109,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000097033.14",0.606813543616319,0.190956098254747,0.558782843815358,0.341735793015589,0.732549733086266,0.918390408018518
"ENSG00000230721.1",0,NA,NA,NA,NA,NA
"ENSG00000284846.1",0,NA,NA,NA,NA,NA
"ENSG00000183291.17",0,NA,NA,NA,NA,NA
"ENSG00000153936.17",0,NA,NA,NA,NA,NA
"ENSG00000267734.1",0,NA,NA,NA,NA,NA
"ENSG00000267561.2",0,NA,NA,NA,NA,NA
"ENSG00000235251.2",0,NA,NA,NA,NA,NA
"ENSG00000225568.1",0,NA,NA,NA,NA,NA
"ENSG00000267272.5",0,NA,NA,NA,NA,NA
"ENSG00000284240.1",0,NA,NA,NA,NA,NA
"ENSG00000143013.13",0.032380888433641,-0.276840722263707,2.93468496832229,-0.0943340512702364,0.924843801508881,NA
"ENSG00000227290.2",0.0294101499056802,-0.0778504450997738,2.93468496832229,-0.0265277009083124,0.97883643924044,NA
"ENSG00000199318.1",0.0137547748600234,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000237505.8",0,NA,NA,NA,NA,NA
"ENSG00000279778.1",0,NA,NA,NA,NA,NA
"ENSG00000270507.1",0,NA,NA,NA,NA,NA
"ENSG00000286758.1",0,NA,NA,NA,NA,NA
"ENSG00000239504.3",0,NA,NA,NA,NA,NA
"ENSG00000230053.2",0,NA,NA,NA,NA,NA
"ENSG00000274321.1",0,NA,NA,NA,NA,NA
"ENSG00000237959.1",0,NA,NA,NA,NA,NA
"ENSG00000065243.20",0.0294101499056802,-0.0778504450997738,2.93468496832229,-0.0265277009083124,0.97883643924044,NA
"ENSG00000207234.1",0,NA,NA,NA,NA,NA
"ENSG00000241975.1",0,NA,NA,NA,NA,NA
"ENSG00000137947.12",0.0155203262558364,-0.177345369455207,2.93468496832229,-0.060430803091138,0.951812526161153,NA
"ENSG00000235308.1",0.11600087324214,-0.376347606080216,1.29703711402898,-0.290159473471942,0.771694238570543,NA
"ENSG00000137944.18",0.045686988033664,0.0216412287625931,2.40140397293228,0.00901190678724814,0.992809636038118,NA
"ENSG00000213516.10",0,NA,NA,NA,NA,NA
"ENSG00000117226.12",0.0468813332273773,0.0216411614208994,2.38909748189073,0.00905829987471779,0.992772621220749,NA
"ENSG00000202385.1",0,NA,NA,NA,NA,NA
"ENSG00000117228.10",0.0153696559686899,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000234518.2",0.0155203262558364,-0.177345369455207,2.93468496832229,-0.060430803091138,0.951812526161153,NA
"ENSG00000162645.13",0.179929698313346,-0.575341045228363,0.964433437496244,-0.596558583370979,0.550802129872811,NA
"ENSG00000286802.1",0,NA,NA,NA,NA,NA
"ENSG00000213512.3",0.127482527324232,-0.177355665587528,1.27885680350641,-0.138682974592032,0.889700672387005,NA
"ENSG00000162654.9",0.0171923005903436,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000284734.1",0.226329261204439,-0.575341082310353,0.96733479779366,-0.594769343171171,0.551997662552449,NA
"ENSG00000284637.1",0,NA,NA,NA,NA,NA
"ENSG00000154451.14",0,NA,NA,NA,NA,NA
"ENSG00000237568.1",0.143791258343163,0.121132031376978,1.14920139996351,0.105405398375623,0.916054132644678,NA
"ENSG00000238081.1",0,NA,NA,NA,NA,NA
"ENSG00000233235.1",0,NA,NA,NA,NA,NA
"ENSG00000183347.14",0,NA,NA,NA,NA,NA
"ENSG00000215874.3",0.0173794588243058,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000225492.6",0,NA,NA,NA,NA,NA
"ENSG00000286548.1",0.192477580405219,-0.27685277729273,0.9680254947277,-0.285997402754983,0.774880110813414,NA
"ENSG00000197147.13",0.27655546080866,-0.965323171209184,0.751411683467269,-1.28467948056764,0.198904311597438,NA
"ENSG00000231999.7",2.07746293609303,0.555412337822768,0.326826030378923,1.69941279517675,0.0892414328021246,0.394002957113477
"ENSG00000230735.1",0.0812126167179664,-0.177353980493619,1.6826078527121,-0.105404227258153,0.916055061884852,NA
"ENSG00000171488.15",0.0455882255020972,-0.376340733075384,2.40244035269052,-0.156649355582925,0.87552120255853,NA
"ENSG00000271949.1",0,NA,NA,NA,NA,NA
"ENSG00000226394.2",0,NA,NA,NA,NA,NA
"ENSG00000231613.1",0,NA,NA,NA,NA,NA
"ENSG00000272931.1",0,NA,NA,NA,NA,NA
"ENSG00000171492.14",0,NA,NA,NA,NA,NA
"ENSG00000272672.1",0,NA,NA,NA,NA,NA
"ENSG00000252797.1",0.0134528729281215,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000228175.3",0.018568900525479,-0.177345369455206,2.93468496832229,-0.0604308030911378,0.951812526161153,NA
"ENSG00000162664.17",0.0349491228273762,-0.276840722263707,2.93468496832229,-0.0943340512702364,0.924843801508881,NA
"ENSG00000287015.1",0,NA,NA,NA,NA,NA
"ENSG00000287406.1",0,NA,NA,NA,NA,NA
"ENSG00000212459.1",0,NA,NA,NA,NA,NA
"ENSG00000287372.1",0,NA,NA,NA,NA,NA
"ENSG00000229201.1",0,NA,NA,NA,NA,NA
"ENSG00000199666.2",0,NA,NA,NA,NA,NA
"ENSG00000143032.8",0,NA,NA,NA,NA,NA
"ENSG00000287076.1",0,NA,NA,NA,NA,NA
"ENSG00000233593.10",0,NA,NA,NA,NA,NA
"ENSG00000285532.2",0.0137111424426358,0.0216449077087265,2.93468496832229,0.00737554727078611,0.994115218059295,NA
"ENSG00000225446.3",0,NA,NA,NA,NA,NA
"ENSG00000272094.1",0,NA,NA,NA,NA,NA
"ENSG00000232882.1",0,NA,NA,NA,NA,NA
"ENSG00000122482.21",0.309700232340526,-0.276853487194699,0.661830198379026,-0.418314981505492,0.675716837509887,NA
"ENSG00000232393.1",0,NA,NA,NA,NA,NA
"ENSG00000162669.16",0,NA,NA,NA,NA,NA
"ENSG00000206817.1",0.0762580904016653,-0.177353900309224,1.70028003174619,-0.104308641516587,0.916924420386299,NA
"ENSG00000215873.2",0,NA,NA,NA,NA,NA
"ENSG00000097046.13",0,NA,NA,NA,NA,NA
"ENSG00000241318.3",0,NA,NA,NA,NA,NA
"ENSG00000229067.1",0,NA,NA,NA,NA,NA
"ENSG00000203914.4",0,NA,NA,NA,NA,NA
"ENSG00000069702.11",0.0298713719579178,-0.276840722263707,2.93468496832229,-0.0943340512702364,0.924843801508881,NA
"ENSG00000239794.3",0,NA,NA,NA,NA,NA
"ENSG00000137948.18",0,NA,NA,NA,NA,NA
"ENSG00000172031.7",0,NA,NA,NA,NA,NA
"ENSG00000233228.1",0,NA,NA,NA,NA,NA
"ENSG00000230667.5",0,NA,NA,NA,NA,NA
"ENSG00000189195.13",0,NA,NA,NA,NA,NA
"ENSG00000224678.3",0,NA,NA,NA,NA,NA
"ENSG00000233401.1",0,NA,NA,NA,NA,NA
"ENSG00000273487.1",0,NA,NA,NA,NA,NA
"ENSG00000226773.1",0,NA,NA,NA,NA,NA
"ENSG00000203910.9",0.182152817023877,0.0216355160281797,0.962806777407205,0.0224712959400257,0.982072008738097,NA
"ENSG00000233125.3",0,NA,NA,NA,NA,NA
"ENSG00000174842.17",0.123349985390241,-0.0778596480508246,1.29650151261437,-0.0600536499905981,0.952112905243788,NA
"ENSG00000122484.9",0.0650332082676143,0.320126150282457,1.96694656448018,0.162752845483151,0.870713036972298,NA
"ENSG00000242764.3",0,NA,NA,NA,NA,NA
"ENSG00000162676.12",0,NA,NA,NA,NA,NA
"ENSG00000067208.14",0.0166322244730496,0.0216449077087263,2.93468496832229,0.00737554727078606,0.994115218059295,NA
"ENSG00000223787.2",0,NA,NA,NA,NA,NA
"ENSG00000229992.1",0,NA,NA,NA,NA,NA
"ENSG00000201317.1",0,NA,NA,NA,NA,NA
"ENSG00000225505.1",0,NA,NA,NA,NA,NA
"ENSG00000234202.2",0,NA,NA,NA,NA,NA
"ENSG00000223896.2",0,NA,NA,NA,NA,NA
"ENSG00000122406.14",1.11079562933826,-0.174975804973687,0.411508118083287,-0.425206204409004,0.670686361666839,0.893071839482685
"ENSG00000154511.12",2.14238235475508,-0.19550729554324,0.340834717876523,-0.573613206897744,0.56622957266358,0.855150278445563
"ENSG00000206680.1",0,NA,NA,NA,NA,NA
"ENSG00000207523.1",0.0342988428016491,-0.0778504450997738,2.93468496832229,-0.0265277009083124,0.97883643924044,NA
"ENSG00000207022.1",0.0799322871226062,0.0216377510505945,1.68704642505597,0.0128258183824886,0.98976675809786,NA
"ENSG00000229052.2",0.044335829850923,0.0216413095672221,2.41608803973139,0.0089571692799854,0.992853308487356,NA
"ENSG00000252121.1",0,NA,NA,NA,NA,NA
"ENSG00000239710.3",0,NA,NA,NA,NA,NA
"ENSG00000287797.1",0,NA,NA,NA,NA,NA
"ENSG00000252752.1",0,NA,NA,NA,NA,NA
"ENSG00000222664.1",0,NA,NA,NA,NA,NA
"ENSG00000251837.1",0,NA,NA,NA,NA,NA
"ENSG00000143033.18",0.0621161876746933,0.121134756934219,1.98319441024165,0.0610806264421946,0.951294998197493,NA
"ENSG00000117500.13",0.569035732525681,-0.610464241339582,0.616542701441479,-0.9901410557814,0.322105178491783,0.711590749295248
"ENSG00000122483.17",9.69164883308026,0.133471707963788,0.156812294104086,0.851155891356286,0.394682761330582,0.769810251374926
"ENSG00000237003.1",0,NA,NA,NA,NA,NA
"ENSG00000225297.1",0,NA,NA,NA,NA,NA
"ENSG00000223745.8",0.992720027239628,0.222411854097719,0.430721855414622,0.516370022328261,0.605595998950226,0.869269626218747
"ENSG00000229567.1",0.0540858328549202,-0.177350273912924,2.32262450822763,-0.0763577036600969,0.93913451891016,NA
"ENSG00000117505.13",0.581422959534158,-0.581666126154735,0.561253404225453,-1.03636988528818,0.300029614100143,0.69279163826153
"ENSG00000229635.1",0.596501267940331,-0.904437192221471,0.572644288262485,-1.57940489542943,0.11424321521938,0.452395561301049
"ENSG00000207379.1",0,NA,NA,NA,NA,NA
"ENSG00000137942.16",0.265329160441881,-0.0778610931543064,0.709580482703774,-0.109728346610698,0.912624818809947,NA
"ENSG00000212601.1",0,NA,NA,NA,NA,NA
